transaction_amount,transaction_hour,merchant_category,device_type,device_age_days,region,account_age_days,transactions_last_24h,average_transaction_amount,distance_from_home,international_transaction,failed_transactions_last_24h,is_fraud
883.95,15,retail,mobile_ios,720.65,north_america,427.35,4,50.84,13.95,0,0,0
571.74,15,crypto_exchange,mobile_android,827.97,offshore_island,282.69,3,19.25,0.67,1,0,0
979.73,10,retail,mobile_ios,599.22,latin_america,1737.69,6,75.01,45.49,0,0,0
334.63,5,crypto_exchange,mobile_ios,707.13,offshore_island,878.69,0,45.99,38.45,0,0,0
559.21,13,p2p_gambling,mobile_android,384.14,metaverse_virtual,1251.24,1,65.43,8.42,0,0,0
270.46,16,p2p_gambling,desktop_mac,276.03,metaverse_virtual,687.74,4,64.4,21.83,0,0,0
511.39,7,electronics,mobile_ios,690.17,north_america,1202.06,1,42.37,0.33,0,1,0
629.38,7,entertainment,mobile_android,265.43,north_america,784.13,3,64.07,26.19,0,0,0
551.24,17,utilities,mobile_ios,777.69,asia_pacific,485.57,3,53.42,7.05,0,0,0
1051.53,10,retail,mobile_android,996.13,north_america,212.65,2,69.84,5.8,0,0,0
1303.42,8,p2p_gambling,mobile_ios,588.25,metaverse_virtual,671.56,7,56.95,1.27,0,0,0
247.03,12,crypto_exchange,mobile_android,80.71,offshore_island,716.65,5,50.64,0.58,0,0,0
722.2,16,electronics,mobile_android,419.74,north_america,1892.31,4,71.38,23.39,0,0,0
264.59,9,entertainment,mobile_android,253.72,europe,1681.74,6,38.55,9.92,0,1,0
427.61,16,retail,mobile_android,844.03,north_america,1647.33,2,37.25,1.02,0,0,0
375.23,12,p2p_gambling,mobile_ios,250.6,metaverse_virtual,856.91,3,44.59,1.2,0,0,0
482.35,10,retail,mobile_ios,278.57,north_america,1160.3,3,32.17,5.88,0,0,0
264.62,16,p2p_gambling,desktop_mac,157.86,offshore_island,107.83,2,58.02,6.06,0,0,0
591.73,15,electronics,mobile_ios,664.98,north_america,561.76,4,34.55,6.32,0,0,0
257.46,15,luxury,mobile_android,182.78,europe,932.47,4,76.73,11.74,0,1,0
281.71,12,retail,mobile_android,221.39,asia_pacific,699.64,3,90.05,14.35,0,0,0
578.41,10,food,mobile_android,950.64,north_america,653.17,2,63.71,9.13,0,0,0
665.51,15,food,mobile_android,548.76,africa,634.23,8,87.56,0.62,0,0,0
463.72,12,crypto_exchange,mobile_ios,308.71,metaverse_virtual,341.75,3,35.99,5.1,0,2,0
292.06,9,electronics,mobile_android,137.08,north_america,1734.27,1,46.35,3.81,0,0,0
440.41,9,retail,mobile_android,131.52,north_america,1989.94,6,63.68,9.09,0,1,0
388.49,12,p2p_gambling,mobile_ios,894.1,metaverse_virtual,811.91,7,70.9,4.67,0,0,0
313.1,18,p2p_gambling,desktop_mac,702.7,offshore_island,963.79,0,37.6,6.75,0,0,0
809.87,11,crypto_exchange,desktop_windows,392.72,offshore_island,1314.8,2,86.56,11.85,0,1,0
771.57,17,entertainment,mobile_android,362.75,asia_pacific,114.87,3,38.9,23.58,0,0,0
998.12,19,travel,mobile_ios,712.98,north_america,478.15,2,46.84,11.98,0,0,0
784.1,18,luxury,mobile_android,888.03,europe,1591.51,3,74.8,0.37,0,0,0
265.86,9,entertainment,mobile_android,862.91,europe,749.57,3,51.58,3.18,0,0,0
1629.57,15,food,mobile_android,673.25,asia_pacific,1290.84,3,48.8,27.33,0,0,0
330.06,21,utilities,mobile_ios,367.34,latin_america,1973.53,4,68.88,11.7,0,0,0
174.09,14,food,mobile_android,416.14,asia_pacific,628.1,5,63.8,11.53,0,0,0
508.69,17,electronics,mobile_ios,251.22,north_america,721.93,8,57.71,1.45,0,0,0
322.95,12,retail,mobile_ios,858.72,north_america,877.4,1,23.49,0.38,0,0,0
650.44,18,online,mobile_android,796.17,north_america,627.34,3,39.0,5.02,0,0,0
577.82,12,travel,mobile_android,96.92,latin_america,1960.13,4,32.57,17.51,0,0,0
500.71,21,p2p_gambling,mobile_ios,726.4,metaverse_virtual,1859.8,4,77.07,6.51,0,0,0
927.86,0,food,mobile_android,86.78,north_america,1978.8,2,56.58,19.7,1,0,0
392.38,17,p2p_gambling,mobile_ios,423.9,offshore_island,1662.94,5,49.69,12.04,0,0,0
532.37,20,food,mobile_ios,655.56,north_america,1269.12,1,61.68,11.71,1,0,0
450.51,23,utilities,mobile_android,285.04,europe,149.93,7,52.46,18.09,0,0,0
539.06,18,food,mobile_android,73.41,north_america,1707.33,4,65.46,11.07,0,0,0
571.55,16,electronics,mobile_android,146.66,middle_east,1907.46,2,37.85,6.21,0,0,0
361.85,9,p2p_gambling,mobile_ios,693.5,metaverse_virtual,1394.28,3,54.13,0.88,0,0,0
357.54,13,crypto_exchange,mobile_android,512.72,offshore_island,812.06,2,30.65,21.02,0,0,0
454.92,20,retail,mobile_ios,856.96,asia_pacific,1273.79,2,56.52,13.22,0,0,0
402.53,9,online,mobile_android,196.05,north_america,559.38,5,44.13,2.32,0,0,0
1620.81,12,food,mobile_android,877.19,latin_america,275.44,3,42.55,23.98,0,0,0
662.79,14,luxury,mobile_android,200.36,north_america,1540.26,11,31.52,1.35,0,0,0
736.54,1,food,mobile_ios,139.01,north_america,385.71,1,76.61,4.23,0,0,0
413.69,20,p2p_gambling,mobile_ios,589.74,offshore_island,1850.96,4,45.3,35.09,0,0,0
922.02,18,travel,mobile_ios,779.07,north_america,420.07,0,54.0,13.32,0,0,0
557.26,16,retail,mobile_ios,229.89,latin_america,1719.87,1,66.72,8.27,0,0,0
287.74,9,crypto_exchange,mobile_ios,271.08,metaverse_virtual,811.43,3,48.98,8.38,1,0,0
401.97,9,food,mobile_android,465.09,north_america,1714.3,3,51.94,7.04,0,0,0
362.63,19,food,desktop_mac,484.41,europe,60.31,1,59.13,7.37,0,0,0
436.8,12,p2p_gambling,mobile_ios,431.51,offshore_island,959.83,6,44.0,5.77,0,0,0
530.32,9,food,mobile_ios,307.6,latin_america,1617.68,0,91.88,28.05,0,0,0
482.94,18,online,mobile_ios,810.08,north_america,1864.17,4,48.16,0.48,0,0,0
634.93,13,travel,desktop_windows,851.16,europe,1777.75,5,79.36,11.17,0,0,0
686.25,10,retail,mobile_ios,400.5,north_america,661.44,3,77.2,11.22,0,0,0
1010.2,9,p2p_gambling,desktop_windows,830.55,metaverse_virtual,280.05,0,42.63,21.72,0,0,0
287.57,9,retail,mobile_android,808.48,north_america,534.34,1,60.91,23.55,1,0,0
283.13,17,online,mobile_android,304.96,asia_pacific,1307.29,3,68.34,2.11,0,0,0
234.69,6,food,mobile_android,800.55,north_america,1674.52,1,59.77,2.37,1,0,0
945.8,12,food,mobile_android,660.59,europe,363.15,0,65.33,3.48,0,0,0
423.92,17,food,mobile_android,292.55,north_america,1955.74,6,76.9,2.01,0,0,0
900.77,7,retail,mobile_ios,648.37,north_america,707.65,4,61.31,2.38,0,0,0
768.31,11,online,mobile_ios,438.01,latin_america,160.34,3,87.15,6.98,0,0,0
354.96,20,travel,mobile_ios,134.23,latin_america,1948.13,4,42.12,4.37,0,0,0
1117.5,9,retail,desktop_windows,222.59,europe,1513.28,2,75.91,3.72,0,0,0
382.06,3,electronics,mobile_ios,394.66,latin_america,1680.6,1,54.41,14.23,0,0,0
340.53,9,p2p_gambling,mobile_android,158.2,offshore_island,1138.86,3,50.78,5.04,0,0,0
231.09,22,travel,mobile_android,802.19,north_america,1875.75,2,46.3,17.9,0,0,0
335.68,14,luxury,mobile_ios,750.54,europe,243.25,6,77.28,51.96,0,0,0
679.73,13,luxury,desktop_windows,710.11,europe,1743.59,5,60.43,9.84,0,0,0
626.71,6,online,mobile_android,321.89,north_america,927.92,5,59.67,2.77,0,0,0
965.59,12,crypto_exchange,mobile_android,157.0,offshore_island,259.5,2,60.18,1.17,0,0,0
541.92,10,food,mobile_android,512.82,latin_america,965.96,5,56.2,2.87,0,0,0
247.09,7,online,mobile_android,507.1,europe,234.57,2,56.45,18.96,0,0,0
227.38,5,food,desktop_mac,435.43,north_america,69.31,2,54.71,9.14,0,1,0
617.98,16,retail,mobile_ios,287.17,north_america,888.19,5,83.4,0.23,0,0,0
234.46,9,utilities,desktop_mac,238.3,north_america,455.9,1,59.01,38.55,0,0,0
466.3,19,online,desktop_mac,765.65,middle_east,1126.98,3,61.56,27.57,0,0,0
1400.33,6,electronics,mobile_ios,635.06,asia_pacific,819.19,4,63.58,16.78,0,0,0
483.51,4,p2p_gambling,mobile_ios,244.86,offshore_island,1719.35,4,69.04,11.21,0,0,0
384.34,10,online,mobile_ios,468.0,north_america,91.37,0,61.36,25.37,0,0,0
269.25,16,retail,mobile_ios,183.78,north_america,814.98,3,67.52,8.58,0,0,0
820.28,18,utilities,mobile_android,536.23,europe,765.82,1,57.15,12.37,0,0,0
435.86,11,crypto_exchange,mobile_android,458.3,metaverse_virtual,612.51,1,64.77,2.42,0,0,0
200.19,6,crypto_exchange,mobile_android,787.36,metaverse_virtual,1093.08,3,64.66,4.07,0,0,0
278.41,15,food,mobile_android,407.97,latin_america,162.19,4,67.95,7.9,0,0,0
392.68,16,entertainment,mobile_ios,957.34,latin_america,1765.25,4,36.24,25.54,0,0,0
223.96,2,electronics,mobile_ios,213.68,north_america,1967.44,5,51.95,7.3,0,0,0
287.84,12,retail,mobile_android,411.38,asia_pacific,1620.53,0,48.96,4.93,0,0,0
535.91,12,luxury,mobile_ios,593.32,north_america,557.45,1,39.48,22.83,0,0,0
381.73,19,entertainment,mobile_ios,846.12,europe,1856.81,3,54.5,8.41,0,0,0
843.08,15,utilities,desktop_windows,411.16,asia_pacific,886.44,4,58.11,3.55,0,0,0
829.54,9,food,mobile_android,244.49,asia_pacific,1435.37,2,78.22,9.1,0,0,0
499.72,12,crypto_exchange,desktop_mac,988.61,metaverse_virtual,1179.23,4,82.53,18.95,0,0,0
416.96,12,retail,mobile_ios,406.49,asia_pacific,1788.99,4,60.55,18.08,0,0,0
358.95,15,retail,mobile_android,69.29,europe,1165.23,4,50.63,21.32,0,0,0
1985.37,21,food,mobile_ios,334.37,latin_america,1329.35,3,64.18,1.31,0,0,0
669.7,8,p2p_gambling,mobile_android,884.01,offshore_island,256.09,5,52.03,21.75,0,0,0
521.77,10,travel,mobile_ios,570.34,north_america,89.91,2,60.02,5.23,1,0,0
313.82,17,p2p_gambling,mobile_android,113.03,offshore_island,599.17,3,67.38,6.98,0,0,0
616.51,15,retail,mobile_ios,606.5,europe,600.27,4,62.74,1.71,0,0,0
307.15,2,electronics,mobile_android,24.3,europe,144.54,9,75.19,436.95,0,0,1
434.09,20,food,mobile_ios,277.43,north_america,1850.9,3,38.85,21.97,0,0,0
1325.9,15,online,mobile_android,865.18,middle_east,324.18,1,53.13,25.7,0,0,0
349.82,12,food,mobile_ios,357.83,europe,1950.18,4,50.26,39.26,0,0,0
672.67,11,food,mobile_ios,329.37,latin_america,184.62,1,58.66,3.31,0,0,0
294.28,14,online,mobile_android,687.28,north_america,1331.85,2,65.06,10.76,0,1,0
285.15,17,crypto_exchange,mobile_ios,779.32,metaverse_virtual,532.14,0,42.89,56.83,0,0,0
399.89,16,online,desktop_windows,862.15,asia_pacific,562.24,4,58.25,7.31,0,0,0
287.94,13,retail,mobile_ios,430.52,europe,1614.35,2,61.46,8.05,0,0,0
601.83,9,retail,mobile_android,466.76,north_america,425.88,5,30.61,18.17,0,0,0
272.52,7,electronics,mobile_ios,597.21,north_america,197.38,5,67.85,19.7,0,0,0
492.44,5,food,desktop_mac,518.46,middle_east,1885.28,4,53.7,7.67,0,0,0
464.43,11,retail,mobile_ios,366.08,north_america,1051.35,3,72.42,0.82,0,0,0
478.91,11,food,desktop_windows,76.16,asia_pacific,1727.16,9,65.42,6.86,0,0,0
577.97,17,food,mobile_android,815.99,asia_pacific,1330.56,0,64.59,57.61,0,0,0
517.55,8,electronics,mobile_android,501.8,europe,325.9,1,65.58,33.52,1,0,0
315.81,16,electronics,mobile_ios,583.44,europe,459.67,0,60.93,11.22,0,0,0
555.61,20,food,mobile_ios,866.56,europe,694.75,6,84.47,0.5,0,0,0
481.85,11,food,mobile_ios,148.91,north_america,147.75,1,94.62,2.03,0,0,0
611.05,7,retail,desktop_mac,499.09,north_america,183.92,3,49.22,5.0,0,0,0
593.86,17,food,mobile_ios,194.03,europe,1904.07,4,48.63,9.93,0,0,0
315.87,13,food,mobile_android,829.37,europe,1771.06,1,62.27,14.71,0,0,0
442.87,15,travel,mobile_android,935.12,north_america,1277.6,1,52.93,13.21,0,1,0
1217.17,10,online,mobile_ios,858.33,asia_pacific,725.29,0,51.09,0.02,0,0,0
551.3,10,online,desktop_mac,667.41,asia_pacific,1423.53,1,69.24,0.51,0,0,0
271.81,6,online,mobile_android,503.68,asia_pacific,1781.92,4,73.69,1.15,0,0,0
859.98,7,p2p_gambling,mobile_android,290.5,metaverse_virtual,1183.69,3,60.86,20.45,0,0,0
910.65,10,retail,desktop_mac,223.11,latin_america,1332.93,1,53.81,16.95,0,0,0
310.03,10,food,mobile_ios,655.99,asia_pacific,1586.89,5,41.38,21.03,0,0,0
633.09,2,electronics,mobile_android,29.78,asia_pacific,149.15,9,63.91,58.62,0,2,1
530.83,10,crypto_exchange,mobile_android,296.73,metaverse_virtual,384.69,3,35.29,2.91,0,0,0
354.86,6,p2p_gambling,mobile_ios,322.78,metaverse_virtual,542.16,4,40.42,5.37,0,0,0
438.47,12,travel,mobile_ios,640.24,north_america,819.89,5,52.61,17.65,0,0,0
490.32,16,retail,mobile_android,367.31,europe,694.03,2,67.44,44.7,0,0,0
600.65,7,retail,mobile_ios,524.44,asia_pacific,1623.03,1,42.13,21.61,0,0,0
486.88,15,p2p_gambling,mobile_ios,268.26,offshore_island,155.63,0,65.71,7.3,0,0,0
355.1,23,travel,mobile_ios,356.08,europe,1708.95,3,58.96,1.14,0,2,0
413.67,8,food,desktop_windows,946.64,middle_east,1828.8,5,65.51,13.92,0,0,0
1444.46,10,retail,desktop_windows,724.98,asia_pacific,629.35,4,38.93,33.73,0,0,0
734.04,15,crypto_exchange,mobile_ios,782.15,metaverse_virtual,425.39,7,27.22,2.35,0,0,0
215.63,12,utilities,mobile_android,660.79,north_america,237.14,2,32.68,25.19,0,0,0
973.2,18,electronics,desktop_mac,673.79,north_america,201.01,4,77.43,27.96,0,0,0
784.76,7,electronics,mobile_android,808.95,europe,482.27,1,75.14,12.07,0,0,0
358.46,15,food,mobile_ios,938.47,north_america,863.7,2,40.02,6.41,0,0,0
544.15,12,retail,mobile_android,234.68,north_america,1951.25,1,43.06,4.37,0,0,0
1377.61,0,p2p_gambling,mobile_android,961.12,metaverse_virtual,1112.34,5,70.44,6.84,0,0,0
539.94,17,p2p_gambling,mobile_ios,95.22,offshore_island,1156.66,5,60.87,4.84,0,0,0
391.52,9,crypto_exchange,mobile_ios,857.09,metaverse_virtual,1052.28,2,25.81,0.69,0,0,0
528.33,8,retail,mobile_ios,568.26,north_america,1996.71,2,63.67,0.33,0,0,0
1193.04,10,crypto_exchange,mobile_android,743.57,offshore_island,1482.42,5,40.64,0.43,0,0,0
403.55,10,travel,mobile_ios,121.93,europe,1339.23,1,49.95,0.42,0,1,0
612.91,13,food,mobile_ios,745.11,asia_pacific,221.44,5,50.88,3.2,0,0,0
1045.71,18,electronics,mobile_android,704.46,north_america,1944.16,5,56.68,5.61,0,0,0
948.37,17,electronics,mobile_ios,457.99,asia_pacific,1858.89,6,41.04,2.46,0,0,0
325.48,11,food,mobile_ios,616.25,europe,177.27,5,64.07,34.4,1,0,0
356.31,11,p2p_gambling,mobile_ios,575.95,offshore_island,1539.94,0,23.35,40.42,0,0,0
350.2,21,food,mobile_android,775.37,europe,92.09,2,12.51,1.69,0,0,0
470.58,15,travel,desktop_mac,699.13,asia_pacific,789.73,2,63.4,15.66,0,0,0
365.93,14,retail,mobile_ios,55.65,north_america,1378.25,1,61.62,27.63,0,1,0
462.73,4,luxury,mobile_android,326.06,asia_pacific,717.04,3,52.01,11.16,0,0,0
310.38,11,crypto_exchange,mobile_android,253.18,metaverse_virtual,1853.75,5,58.19,7.06,0,0,0
405.34,3,p2p_gambling,desktop_mac,358.8,offshore_island,325.71,7,59.38,5.27,0,0,0
524.28,15,food,mobile_android,692.58,asia_pacific,1085.65,1,75.64,6.94,0,0,0
872.93,14,electronics,mobile_ios,285.35,latin_america,1484.08,2,66.0,9.94,0,0,0
308.12,13,food,mobile_android,851.88,middle_east,84.43,4,74.61,8.19,0,0,0
383.99,12,food,mobile_android,466.59,europe,1633.64,1,73.23,39.85,0,0,0
368.32,7,electronics,mobile_android,227.43,latin_america,1110.78,3,90.4,3.51,0,0,0
389.62,9,online,mobile_android,553.83,north_america,875.84,0,55.62,1.77,0,0,0
241.5,19,electronics,desktop_windows,485.35,europe,710.0,1,48.38,3.89,0,0,0
603.64,9,crypto_exchange,mobile_ios,152.16,offshore_island,124.36,5,52.84,24.73,0,0,0
378.07,9,retail,mobile_android,468.75,north_america,1675.73,0,55.44,17.77,0,0,0
703.01,9,p2p_gambling,mobile_ios,864.06,offshore_island,1381.41,4,21.52,49.05,0,0,0
345.89,17,p2p_gambling,mobile_android,673.46,metaverse_virtual,1115.15,2,31.49,2.52,0,0,0
435.01,23,food,mobile_android,369.37,north_america,898.75,0,33.9,2.57,0,0,0
493.23,22,food,mobile_android,789.17,north_america,520.04,3,67.39,2.56,0,0,0
254.95,16,p2p_gambling,mobile_ios,950.24,offshore_island,122.5,7,43.43,10.55,0,0,0
355.78,15,retail,desktop_mac,866.79,asia_pacific,1922.08,1,48.13,20.52,0,0,0
686.66,11,p2p_gambling,mobile_ios,634.06,metaverse_virtual,1976.69,6,60.67,5.29,0,0,0
314.44,15,food,mobile_ios,929.55,africa,1469.88,6,52.18,8.32,1,0,0
1643.57,13,entertainment,mobile_ios,424.95,europe,1147.32,0,74.62,16.22,0,0,0
323.16,9,crypto_exchange,mobile_android,689.17,metaverse_virtual,737.93,4,54.07,2.94,1,0,0
674.09,6,online,mobile_ios,548.19,north_america,959.73,0,64.88,9.05,0,1,0
296.15,12,entertainment,mobile_ios,798.2,north_america,1300.86,3,62.99,12.18,1,1,0
649.18,6,entertainment,desktop_windows,216.8,europe,1924.06,4,28.9,0.29,0,0,0
472.31,7,utilities,mobile_android,424.96,asia_pacific,158.12,1,72.4,4.48,0,0,0
1122.22,13,electronics,mobile_ios,43.53,europe,1445.4,5,52.01,1.18,0,0,0
279.32,11,food,mobile_ios,496.29,north_america,1343.2,5,43.9,7.26,0,0,0
240.38,16,online,mobile_android,414.98,north_america,1977.48,4,68.81,4.52,0,1,0
549.82,10,online,mobile_ios,420.8,europe,365.92,2,65.41,17.59,0,0,0
294.29,9,electronics,mobile_ios,425.78,asia_pacific,1207.84,10,59.73,16.18,0,0,0
594.32,12,crypto_exchange,mobile_ios,746.61,metaverse_virtual,701.96,5,45.62,19.98,0,0,0
316.71,10,retail,mobile_ios,915.81,north_america,1133.6,1,68.28,24.83,0,1,0
680.24,18,crypto_exchange,mobile_ios,863.65,offshore_island,948.34,3,39.3,29.07,0,0,0
455.96,16,retail,mobile_android,555.1,europe,643.02,1,36.73,0.33,0,0,0
307.48,20,crypto_exchange,mobile_ios,79.33,offshore_island,779.36,2,40.35,4.03,0,0,0
283.19,17,entertainment,desktop_windows,607.19,europe,394.45,1,68.6,86.78,0,0,0
777.55,12,retail,desktop_windows,974.48,asia_pacific,352.54,3,66.66,9.25,0,0,0
527.35,9,entertainment,desktop_windows,744.71,europe,1538.22,6,56.97,12.77,0,0,0
226.18,14,retail,mobile_android,724.58,europe,1701.2,4,66.04,20.35,0,0,0
641.08,17,food,mobile_android,626.94,north_america,310.52,4,84.09,8.94,0,1,0
544.71,12,utilities,mobile_android,888.13,north_america,254.64,5,41.37,9.39,0,0,0
640.5,15,p2p_gambling,mobile_android,807.31,metaverse_virtual,524.84,6,54.21,13.23,0,0,0
210.23,11,travel,desktop_mac,384.29,north_america,1895.24,7,55.46,37.64,0,0,0
457.09,9,retail,mobile_android,916.17,north_america,1749.53,2,74.42,30.28,0,1,0
544.49,7,online,mobile_ios,844.23,north_america,1398.29,3,52.35,6.35,0,0,0
586.11,14,food,mobile_android,971.78,north_america,1321.71,2,42.08,19.52,0,0,0
352.59,7,p2p_gambling,mobile_ios,933.59,offshore_island,1940.54,2,55.2,5.82,1,0,0
314.44,9,food,desktop_mac,879.45,north_america,668.14,4,68.61,16.79,0,0,0
586.02,20,retail,mobile_android,238.63,north_america,1518.54,3,56.36,26.56,0,0,0
569.31,7,retail,mobile_ios,72.1,europe,477.08,2,63.62,8.54,0,0,0
1022.51,15,electronics,mobile_ios,212.42,europe,1787.42,4,34.93,11.12,0,0,0
299.93,19,travel,desktop_mac,974.53,europe,1528.6,2,52.21,3.36,0,0,0
786.23,5,electronics,mobile_android,562.67,latin_america,1054.68,3,39.47,19.47,0,0,0
492.16,7,p2p_gambling,mobile_ios,926.91,metaverse_virtual,862.47,3,49.34,15.57,0,0,0
517.09,17,food,mobile_ios,159.92,europe,168.6,6,40.41,5.86,0,0,0
799.91,5,crypto_exchange,mobile_ios,767.94,metaverse_virtual,588.71,4,60.32,35.26,0,1,0
394.08,13,food,desktop_mac,185.5,latin_america,697.47,2,69.49,14.33,0,0,0
456.57,17,p2p_gambling,mobile_android,900.5,metaverse_virtual,1715.04,2,35.19,0.71,0,0,0
881.42,11,online,mobile_android,290.52,north_america,320.42,4,39.7,3.13,0,0,0
329.39,12,food,mobile_ios,124.78,latin_america,1459.0,2,63.04,9.77,0,0,0
351.54,7,crypto_exchange,mobile_ios,80.14,metaverse_virtual,1362.99,2,54.68,6.95,0,0,0
483.3,0,crypto_exchange,mobile_android,648.95,offshore_island,1255.97,4,53.67,23.93,0,0,0
527.92,21,utilities,mobile_android,597.92,north_america,935.26,6,47.72,12.17,0,0,0
502.23,14,food,mobile_android,98.89,north_america,1296.37,7,77.56,14.74,1,0,0
503.96,9,food,mobile_android,981.06,europe,637.71,2,57.12,0.13,1,1,0
343.45,8,crypto_exchange,mobile_ios,949.05,offshore_island,1053.83,1,64.11,16.14,0,0,0
891.46,20,crypto_exchange,mobile_ios,438.49,offshore_island,653.65,2,74.06,43.05,0,0,0
340.72,14,food,mobile_android,392.44,europe,325.19,2,82.71,1.31,0,0,0
491.46,18,electronics,mobile_ios,611.38,north_america,576.48,4,64.88,3.9,0,0,0
664.79,3,luxury,mobile_android,18.24,latin_america,30.92,9,68.08,32.85,0,1,1
973.66,10,food,mobile_ios,761.32,asia_pacific,1049.19,2,29.66,1.8,0,0,0
885.58,13,electronics,mobile_android,82.31,africa,1330.75,6,48.71,33.54,0,0,0
1280.63,19,food,mobile_android,225.1,north_america,1001.86,4,45.14,4.95,0,0,0
632.0,18,electronics,mobile_ios,37.12,asia_pacific,68.03,8,57.98,167.19,1,1,1
313.6,15,p2p_gambling,desktop_windows,973.85,metaverse_virtual,1832.8,1,70.88,19.26,1,0,0
415.63,19,food,mobile_ios,415.31,europe,886.63,7,40.57,2.99,0,0,0
551.89,10,travel,mobile_android,165.84,europe,256.23,6,24.73,13.48,0,0,0
337.36,20,online,desktop_windows,608.58,north_america,1064.24,3,49.08,0.07,0,0,0
442.82,14,retail,mobile_ios,153.67,north_america,188.99,4,54.7,5.8,0,0,0
876.21,9,p2p_gambling,mobile_ios,922.59,metaverse_virtual,473.89,2,78.64,9.02,1,0,0
910.8,11,electronics,mobile_ios,902.91,north_america,184.42,4,63.27,14.97,0,0,0
286.89,21,retail,mobile_ios,268.88,north_america,844.27,4,69.88,12.06,0,0,0
691.38,6,p2p_gambling,mobile_android,934.8,offshore_island,1731.43,2,50.67,12.55,0,0,0
364.85,10,p2p_gambling,mobile_ios,277.35,offshore_island,318.46,4,43.02,10.86,0,0,0
493.09,20,electronics,desktop_windows,264.26,north_america,278.46,5,69.26,7.62,0,0,0
548.51,9,food,mobile_ios,891.18,asia_pacific,1986.75,2,53.06,13.14,0,0,0
200.21,14,food,mobile_android,425.99,africa,1761.08,2,57.45,24.15,0,0,0
545.32,13,p2p_gambling,mobile_ios,115.37,offshore_island,1612.63,1,54.58,3.1,0,0,0
920.0,12,retail,mobile_android,651.78,north_america,88.77,4,74.22,20.62,0,0,0
440.82,19,retail,mobile_android,759.13,north_america,1065.71,1,54.45,9.9,0,0,0
464.77,7,online,mobile_ios,100.1,north_america,75.72,3,46.63,15.65,0,0,0
953.76,13,p2p_gambling,mobile_android,406.31,offshore_island,1845.56,4,76.34,16.5,0,0,0
338.81,9,retail,desktop_mac,737.0,north_america,100.44,0,57.56,9.94,0,0,0
675.92,12,luxury,mobile_android,875.13,north_america,1941.66,4,66.4,2.74,0,0,0
714.19,13,retail,mobile_android,501.78,north_america,1148.55,3,68.63,3.53,0,0,0
338.84,15,travel,mobile_ios,25.63,asia_pacific,165.03,6,97.07,37.37,1,4,1
559.42,15,retail,mobile_android,761.06,middle_east,1376.0,6,64.43,19.05,0,0,0
441.95,14,retail,desktop_mac,543.76,north_america,968.08,4,44.26,3.24,0,0,0
291.22,14,retail,mobile_ios,350.08,europe,1807.68,3,61.07,8.7,0,0,0
777.4,1,electronics,mobile_android,788.08,europe,719.81,4,67.73,10.95,1,0,0
289.71,17,online,mobile_android,480.9,asia_pacific,226.19,3,77.13,19.92,0,0,0
284.88,14,retail,mobile_android,237.32,latin_america,312.57,0,42.34,7.26,0,0,0
700.56,9,crypto_exchange,mobile_android,353.02,offshore_island,993.24,0,35.54,28.88,0,0,0
543.52,11,online,mobile_android,551.37,north_america,1557.04,1,81.17,2.15,0,0,0
598.19,14,crypto_exchange,mobile_android,898.21,offshore_island,1688.87,3,52.86,2.94,0,0,0
818.14,13,crypto_exchange,mobile_ios,541.94,metaverse_virtual,758.53,3,37.47,32.62,0,0,0
344.23,21,p2p_gambling,mobile_ios,295.7,offshore_island,1819.08,3,67.09,7.4,0,2,0
599.1,8,crypto_exchange,mobile_android,945.13,metaverse_virtual,1688.88,3,38.07,4.46,0,0,0
206.65,12,food,mobile_android,705.33,north_america,162.77,5,55.15,4.33,0,0,0
337.87,14,online,mobile_ios,567.12,europe,788.46,3,55.77,34.92,0,0,0
540.66,10,p2p_gambling,mobile_android,816.83,offshore_island,136.42,0,58.52,1.54,0,0,0
837.3,18,online,desktop_mac,770.39,north_america,1743.18,4,40.15,2.61,0,0,0
162.65,10,travel,desktop_mac,238.55,africa,638.5,8,53.45,13.62,0,0,0
270.13,1,travel,mobile_android,34.38,latin_america,40.44,5,75.73,239.59,0,3,1
319.63,8,retail,mobile_ios,810.87,north_america,519.64,5,57.55,14.61,0,0,0
738.0,11,electronics,mobile_android,32.55,europe,1024.66,6,53.7,2.05,1,0,0
244.16,13,online,mobile_android,905.18,middle_east,957.32,0,43.57,18.14,0,1,0
319.51,10,food,mobile_android,829.09,north_america,865.25,3,48.7,5.88,0,0,0
366.04,17,p2p_gambling,mobile_android,496.36,offshore_island,1813.27,3,86.73,16.78,0,0,0
332.75,4,utilities,desktop_mac,679.33,north_america,1251.22,1,48.79,21.55,0,0,0
257.7,5,electronics,mobile_android,292.78,asia_pacific,433.6,1,42.64,14.16,0,1,0
454.77,21,utilities,mobile_ios,382.42,latin_america,1690.3,3,24.14,8.98,0,0,0
555.24,12,retail,mobile_android,274.69,north_america,686.7,4,75.83,5.02,0,0,0
444.86,18,retail,mobile_ios,496.69,latin_america,594.83,2,83.71,14.24,0,0,0
538.06,17,retail,mobile_android,751.2,africa,883.89,2,50.79,6.3,0,0,0
274.01,14,retail,mobile_ios,917.15,north_america,1428.68,3,55.27,16.28,0,0,0
439.29,9,travel,mobile_android,939.75,africa,1028.84,2,60.01,8.55,0,0,0
453.53,7,p2p_gambling,desktop_mac,288.39,offshore_island,237.78,5,60.88,13.68,0,0,0
