transaction_amount,transaction_hour,merchant_category,device_type,device_age_days,region,account_age_days,transactions_last_24h,average_transaction_amount,distance_from_home,international_transaction,failed_transactions_last_24h,is_fraud
4.6,13,retail,mobile_ios,655.92,asia_pacific,974.23,2,68.95,19.49,0,0,0
24.55,22,electronics,mobile_android,206.87,latin_america,1467.97,2,65.65,28.08,0,0,0
117.15,9,luxury,desktop_windows,751.03,north_america,408.9,3,69.19,0.9,0,0,0
62.63,10,entertainment,mobile_android,286.47,europe,661.43,2,44.74,8.22,0,0,0
5.06,9,retail,mobile_android,392.36,europe,1367.61,5,66.77,44.91,0,0,0
7.42,14,food,desktop_mac,716.3,north_america,1762.85,3,38.44,9.17,0,0,0
28.91,13,retail,mobile_ios,803.04,north_america,327.77,4,78.26,19.04,0,0,0
2.1,19,food,mobile_ios,310.52,latin_america,1249.46,3,75.81,31.39,0,1,0
29.04,12,retail,mobile_ios,811.79,latin_america,1010.83,2,49.0,7.03,0,0,0
34.62,5,retail,mobile_ios,798.92,asia_pacific,210.64,2,69.82,0.13,0,0,0
87.24,5,retail,desktop_windows,696.84,latin_america,84.56,5,59.9,7.43,0,0,0
34.95,20,entertainment,desktop_windows,53.26,asia_pacific,444.9,4,42.97,1.14,0,0,0
90.93,12,retail,mobile_ios,485.75,europe,93.32,7,48.04,5.46,0,0,0
24.06,15,online,desktop_windows,659.61,latin_america,942.52,4,66.99,7.51,0,0,0
44.07,9,travel,desktop_windows,132.55,north_america,1633.9,4,56.07,26.35,0,0,0
15.25,15,luxury,desktop_mac,929.96,latin_america,857.78,2,77.07,6.46,0,0,0
31.8,7,utilities,mobile_android,755.72,europe,528.84,2,52.5,5.85,0,0,0
60.32,10,retail,mobile_android,703.98,north_america,777.81,4,59.23,24.54,0,0,0
7.19,20,entertainment,mobile_android,195.82,latin_america,310.62,1,57.69,26.6,0,0,0
6.19,10,retail,desktop_windows,770.71,north_america,1146.92,6,36.53,11.85,0,0,0
54.0,9,retail,mobile_android,182.66,middle_east,414.43,1,55.1,59.48,0,0,0
111.64,1,online,mobile_ios,555.77,asia_pacific,470.37,2,38.55,9.92,0,0,0
67.27,14,electronics,mobile_android,443.61,north_america,510.02,3,68.75,12.87,0,0,0
2.54,14,electronics,mobile_android,378.56,asia_pacific,1596.9,4,15.29,39.19,0,0,0
34.11,7,retail,mobile_android,550.11,north_america,808.32,6,53.49,44.17,0,0,0
15.54,15,electronics,mobile_android,154.01,asia_pacific,1894.73,2,31.49,12.3,0,0,0
5.97,12,online,mobile_ios,252.93,europe,1994.92,6,58.37,27.06,0,0,0
30.58,7,retail,desktop_windows,239.65,asia_pacific,1730.06,6,63.16,7.84,0,0,0
23.22,13,food,mobile_ios,204.4,north_america,1540.98,1,29.23,2.32,0,0,0
16.96,11,food,mobile_android,783.64,europe,396.66,3,63.57,10.82,0,0,0
88.45,15,retail,mobile_ios,342.42,asia_pacific,1596.97,4,17.24,12.21,0,0,0
18.9,17,retail,mobile_ios,195.05,europe,888.77,2,49.43,14.74,0,0,0
62.49,6,utilities,mobile_ios,186.27,asia_pacific,233.14,3,65.22,3.72,0,0,0
62.64,14,electronics,mobile_android,980.34,north_america,1937.56,7,32.32,2.06,0,0,0
172.79,9,online,mobile_android,530.76,north_america,713.71,4,56.63,9.79,0,0,0
46.17,9,entertainment,mobile_ios,836.83,north_america,1209.42,5,40.9,8.96,0,0,0
8.81,9,food,mobile_ios,82.43,latin_america,403.64,2,47.35,1.15,0,1,0
51.35,1,food,mobile_ios,92.56,asia_pacific,1853.39,5,42.34,4.85,0,0,0
96.03,9,retail,tablet,452.52,north_america,254.85,3,74.84,9.08,0,0,0
2.1,14,retail,mobile_android,225.61,middle_east,1226.54,5,54.26,2.29,0,0,0
76.6,8,retail,mobile_android,938.26,europe,426.49,0,62.95,7.31,1,0,0
102.07,7,travel,desktop_mac,316.26,europe,259.01,4,63.39,23.17,0,0,0
21.26,13,retail,mobile_ios,871.33,asia_pacific,1628.41,3,47.57,0.37,0,0,0
67.98,11,electronics,mobile_android,625.3,europe,1000.47,4,38.34,3.79,0,0,0
199.0,13,food,desktop_windows,62.78,north_america,1981.7,4,53.99,7.98,0,0,0
32.92,19,entertainment,desktop_windows,468.31,north_america,1005.63,8,59.92,4.17,0,0,0
13.04,16,retail,mobile_android,92.12,europe,550.2,3,67.38,11.3,0,0,0
27.0,9,retail,mobile_android,436.67,north_america,1264.98,4,44.87,20.27,0,0,0
25.49,5,online,mobile_android,733.16,europe,887.2,2,68.94,2.47,0,0,0
58.02,11,online,desktop_mac,605.8,north_america,1889.74,1,78.62,5.94,0,0,0
67.2,7,electronics,mobile_ios,234.93,north_america,575.55,4,41.84,23.0,0,0,0
69.2,9,retail,desktop_mac,528.46,europe,481.48,0,74.45,8.51,0,0,0
72.73,15,travel,mobile_android,360.17,north_america,1992.52,1,23.28,2.08,0,0,0
144.84,12,retail,desktop_windows,696.34,north_america,1155.81,7,63.81,8.94,0,0,0
55.1,9,luxury,mobile_android,818.31,europe,1006.36,3,62.84,11.21,0,0,0
12.72,16,food,mobile_android,724.17,europe,1699.51,2,45.86,3.13,0,0,0
20.79,11,online,tablet,72.82,europe,1646.75,0,81.78,2.22,0,0,0
9.22,12,food,mobile_ios,949.61,europe,1136.72,3,84.52,0.83,0,0,0
13.04,9,electronics,mobile_android,510.78,middle_east,1974.39,2,96.5,18.71,0,0,0
198.8,10,travel,desktop_windows,294.38,europe,608.29,4,47.11,33.6,0,0,0
33.82,5,food,mobile_android,618.52,north_america,1870.52,4,66.04,16.92,0,0,0
20.49,12,food,desktop_windows,808.98,north_america,1565.71,0,49.43,22.3,0,2,0
20.87,11,food,mobile_ios,741.4,asia_pacific,1713.34,1,60.38,7.51,0,0,0
49.61,10,retail,mobile_ios,250.8,north_america,588.55,5,64.7,18.83,0,0,0
82.74,11,electronics,desktop_windows,180.04,north_america,843.8,1,37.17,11.54,0,0,0
24.62,9,online,mobile_ios,356.22,north_america,928.23,1,31.51,10.4,0,0,0
53.95,14,travel,desktop_mac,244.85,europe,320.85,2,51.62,5.3,0,0,0
30.1,11,retail,mobile_android,528.66,north_america,1842.57,2,61.27,8.26,0,0,0
2.65,16,retail,unknown,886.85,north_america,859.08,2,57.35,14.38,0,0,0
73.97,3,travel,mobile_ios,738.6,europe,1753.69,1,63.4,10.92,0,0,0
134.58,11,food,mobile_ios,906.31,north_america,823.73,3,36.15,1.21,0,0,0
79.75,12,online,mobile_android,833.37,asia_pacific,231.33,3,41.17,1.13,0,0,0
86.7,9,retail,desktop_windows,374.95,europe,705.35,4,39.93,5.09,0,0,0
45.32,13,online,mobile_android,91.63,north_america,1049.16,1,52.3,1.27,0,0,0
4.86,13,electronics,mobile_android,360.07,asia_pacific,1983.52,2,52.61,9.07,0,0,0
12.95,17,entertainment,desktop_mac,237.84,latin_america,405.85,4,46.23,0.31,0,0,0
7.65,8,online,desktop_mac,491.39,europe,1367.45,2,54.49,5.15,0,0,0
46.98,1,luxury,mobile_android,524.91,north_america,1020.21,5,77.43,0.14,0,0,0
28.39,14,entertainment,mobile_ios,944.03,north_america,1368.02,5,53.86,0.36,1,0,0
41.71,21,travel,mobile_android,846.2,north_america,919.17,1,53.93,8.8,0,0,0
1390.67,2,electronics,desktop_windows,2.09,asia_pacific,45.35,7,72.54,24.77,1,0,1
44.89,11,retail,mobile_android,465.44,europe,729.08,4,44.5,5.66,0,0,0
1.56,21,electronics,mobile_ios,826.4,north_america,1455.24,5,48.84,5.91,0,0,0
21.85,9,online,desktop_windows,777.3,latin_america,659.98,4,47.33,15.75,0,0,0
6.76,14,entertainment,mobile_android,70.62,north_america,1683.8,0,62.11,2.0,0,0,0
6.27,13,food,tablet,290.23,north_america,1703.49,2,48.79,2.48,0,0,0
61.03,12,retail,mobile_ios,696.66,europe,508.02,2,46.42,5.79,0,0,0
48.47,5,food,mobile_ios,531.94,north_america,751.72,3,54.42,4.83,0,0,0
11.72,11,retail,mobile_ios,296.18,north_america,1598.23,1,45.96,1.67,0,0,0
140.71,11,entertainment,mobile_android,687.02,north_america,1278.67,5,30.4,8.18,0,0,0
25.62,8,retail,mobile_android,810.13,asia_pacific,1980.81,3,55.61,3.35,0,0,0
44.92,9,retail,mobile_android,683.78,north_america,1508.73,6,55.14,25.7,0,0,0
17.52,21,online,mobile_ios,467.07,north_america,347.03,1,46.92,16.87,0,0,0
6.32,8,electronics,mobile_android,222.95,asia_pacific,835.3,1,55.69,0.67,0,0,0
19.05,9,food,mobile_ios,94.75,latin_america,1580.23,4,32.91,7.66,0,0,0
54.48,9,online,mobile_android,233.01,north_america,1592.74,2,62.63,9.39,0,0,0
4.53,14,electronics,mobile_android,325.03,north_america,1692.88,3,66.64,3.99,0,0,0
22.17,8,travel,mobile_ios,822.59,north_america,1800.73,1,46.62,11.71,0,0,0
39.57,21,entertainment,mobile_ios,704.37,europe,1610.08,3,58.45,7.59,0,0,0
8.12,13,electronics,mobile_ios,644.53,asia_pacific,902.42,1,61.68,4.8,0,0,0
80.25,6,retail,mobile_ios,616.47,north_america,1945.77,6,41.79,3.43,0,0,0
9.8,7,retail,mobile_ios,783.87,europe,906.4,3,54.31,11.52,0,0,0
317.8,14,entertainment,desktop_mac,324.35,europe,1071.56,2,84.96,19.47,0,0,0
1.55,21,food,mobile_android,127.73,latin_america,938.85,3,62.61,10.73,0,0,0
203.24,15,retail,mobile_android,549.46,north_america,972.28,4,28.17,14.32,0,0,0
10.75,16,luxury,mobile_android,951.87,latin_america,1185.54,2,52.55,9.82,0,0,0
180.5,11,retail,mobile_ios,483.82,latin_america,1244.65,1,52.77,46.4,0,0,0
58.72,7,electronics,desktop_windows,562.38,asia_pacific,390.25,4,44.74,15.59,0,0,0
96.91,19,electronics,mobile_ios,659.08,asia_pacific,1951.7,7,78.81,8.57,0,0,0
218.86,6,electronics,mobile_ios,27.97,africa,80.39,6,44.12,75.09,1,2,1
17.16,8,electronics,mobile_ios,491.66,europe,569.86,5,64.37,10.61,0,0,0
75.95,12,electronics,mobile_ios,776.17,north_america,1785.25,6,66.77,5.87,0,0,0
60.91,13,entertainment,mobile_android,492.05,asia_pacific,1130.55,5,67.48,38.08,0,0,0
137.0,3,online,mobile_android,107.58,europe,75.22,5,62.11,9.21,0,0,0
26.9,16,retail,mobile_android,470.85,north_america,449.89,3,59.29,19.85,0,0,0
17.27,14,online,desktop_mac,595.53,north_america,452.81,5,77.13,2.78,0,0,0
16.62,23,food,mobile_ios,959.58,middle_east,1343.82,9,60.28,3.29,0,0,0
185.65,7,retail,mobile_ios,167.59,north_america,215.26,2,80.73,3.8,0,0,0
15.32,12,retail,mobile_ios,316.88,asia_pacific,489.17,10,48.93,27.06,0,0,0
72.44,13,electronics,mobile_ios,205.81,north_america,1758.14,1,66.44,12.36,0,0,0
12.1,16,luxury,mobile_android,291.96,north_america,1563.17,3,82.43,2.32,0,0,0
12.72,10,food,mobile_ios,152.03,latin_america,88.93,2,45.14,5.44,0,0,0
7.63,8,online,desktop_mac,343.21,asia_pacific,123.01,2,76.81,16.95,0,0,0
24.21,14,retail,mobile_ios,763.84,asia_pacific,68.01,3,56.48,12.95,0,0,0
1.79,16,travel,desktop_mac,38.96,europe,598.11,1,78.33,2.52,0,0,0
57.78,8,online,mobile_android,83.67,europe,634.4,2,88.37,7.59,0,0,0
55.02,4,electronics,mobile_ios,118.74,north_america,144.51,7,68.86,23.92,0,0,0
35.73,17,entertainment,mobile_ios,333.63,north_america,976.57,1,69.65,5.25,0,0,0
57.18,17,food,mobile_ios,661.66,asia_pacific,1920.05,5,64.44,1.31,0,0,0
58.84,8,utilities,mobile_android,317.18,latin_america,1708.11,4,70.13,24.54,0,0,0
98.48,3,food,mobile_ios,797.61,asia_pacific,625.54,5,54.23,3.61,0,0,0
37.14,22,travel,mobile_ios,161.85,asia_pacific,1299.08,3,50.97,4.89,0,0,0
40.23,10,electronics,mobile_ios,816.89,north_america,449.65,4,51.59,27.88,0,0,0
71.74,16,retail,desktop_mac,828.2,north_america,1808.31,2,59.96,5.15,0,0,0
92.89,17,travel,mobile_android,648.69,north_america,196.84,0,42.35,10.2,0,0,0
9.8,9,food,mobile_android,595.83,middle_east,332.23,4,52.89,0.21,0,0,0
15.95,9,retail,mobile_android,531.88,latin_america,353.6,4,67.85,9.43,0,0,0
51.86,20,online,mobile_android,460.79,north_america,1045.25,3,51.24,26.79,0,0,0
3.89,17,food,mobile_android,521.57,asia_pacific,1502.91,3,63.04,11.96,0,0,0
17.61,17,food,mobile_ios,811.91,asia_pacific,1460.4,4,39.08,17.65,0,0,0
65.97,13,retail,mobile_android,788.92,north_america,499.93,3,56.42,16.26,0,0,0
19.25,7,retail,mobile_ios,718.03,north_america,968.04,2,76.18,4.0,0,0,0
40.37,14,luxury,mobile_android,881.77,north_america,620.44,6,61.17,8.78,0,0,0
120.41,14,electronics,mobile_ios,477.14,north_america,421.64,2,74.18,1.17,0,0,0
7.7,11,online,mobile_android,134.14,asia_pacific,1187.38,1,63.16,29.52,0,0,0
58.02,8,food,mobile_ios,835.13,middle_east,1852.63,4,68.52,35.72,0,0,0
33.43,7,luxury,tablet,626.76,north_america,942.72,4,55.62,8.34,0,0,0
46.01,21,entertainment,desktop_windows,413.87,latin_america,977.8,2,69.75,2.52,0,0,0
265.31,18,electronics,mobile_ios,950.61,north_america,1156.96,1,78.04,1.96,0,0,0
3.23,12,retail,desktop_windows,963.98,north_america,218.51,1,53.41,0.53,0,0,0
48.06,9,online,mobile_android,769.92,latin_america,1915.7,5,54.56,19.21,0,0,0
115.28,1,travel,mobile_android,598.29,latin_america,1778.69,2,45.59,34.9,0,0,0
10.01,16,entertainment,mobile_android,222.19,asia_pacific,1149.54,2,56.35,12.11,0,0,0
69.41,6,food,mobile_android,804.0,latin_america,165.77,3,59.7,7.22,0,0,0
8.59,10,food,mobile_ios,833.67,north_america,697.0,4,61.71,9.1,0,1,0
7.49,9,electronics,mobile_ios,532.11,north_america,574.76,6,65.78,14.99,0,0,0
97.06,18,retail,mobile_android,739.17,north_america,522.23,4,44.79,2.88,0,0,0
29.99,14,food,mobile_ios,421.44,europe,278.63,3,65.23,29.65,0,0,0
15.97,8,electronics,mobile_android,952.08,latin_america,1434.72,2,43.62,12.42,0,0,0
98.62,14,retail,mobile_android,564.78,europe,1318.09,5,67.27,2.26,0,0,0
81.01,20,retail,mobile_ios,465.67,north_america,1571.46,5,38.17,11.19,0,0,0
74.18,17,utilities,mobile_android,554.95,latin_america,1045.83,6,82.16,29.11,0,0,0
1.46,16,online,mobile_ios,794.48,asia_pacific,675.12,4,76.5,7.55,0,0,0
35.13,9,electronics,mobile_ios,995.93,north_america,1606.64,3,36.43,3.02,0,0,0
104.31,12,utilities,desktop_windows,881.16,europe,426.69,1,31.45,1.43,0,0,0
16.56,10,food,mobile_ios,60.93,north_america,389.49,2,61.93,32.75,0,0,0
119.84,7,food,desktop_windows,476.86,north_america,1783.32,2,61.63,14.73,0,0,0
33.42,16,entertainment,desktop_mac,983.17,asia_pacific,1368.87,2,53.92,0.77,0,0,0
41.06,11,entertainment,mobile_ios,121.63,north_america,1177.89,0,37.85,22.32,0,1,0
19.94,14,utilities,mobile_android,310.81,north_america,115.98,5,86.8,4.12,0,0,0
100.49,13,food,desktop_mac,41.3,north_america,1007.81,3,64.89,5.21,0,0,0
34.82,14,electronics,mobile_ios,48.31,asia_pacific,408.28,2,46.51,9.66,0,0,0
61.89,15,travel,mobile_ios,867.59,asia_pacific,1639.29,4,49.75,7.29,0,0,0
48.18,8,utilities,mobile_android,627.74,middle_east,347.67,2,60.18,48.26,0,0,0
27.4,13,electronics,mobile_android,821.55,africa,589.68,3,61.38,5.39,0,0,0
207.88,6,travel,mobile_android,730.93,latin_america,770.93,3,63.5,4.8,0,0,0
21.19,7,utilities,mobile_ios,203.27,europe,710.82,1,41.2,6.69,0,0,0
136.85,5,electronics,mobile_ios,335.49,latin_america,480.37,1,66.9,6.81,1,0,0
294.44,10,electronics,desktop_mac,301.54,latin_america,148.95,5,69.16,8.26,0,0,0
131.28,13,travel,mobile_android,816.12,north_america,1645.14,2,43.97,5.11,0,0,0
71.69,14,food,mobile_ios,397.79,europe,1575.01,4,42.38,5.12,0,0,0
12.65,21,retail,mobile_android,654.25,north_america,463.3,2,56.52,3.15,0,0,0
78.12,11,retail,mobile_ios,142.95,latin_america,1340.25,5,46.25,3.93,1,0,0
97.74,10,electronics,mobile_ios,783.31,europe,142.0,3,62.45,14.78,0,0,0
90.64,19,retail,mobile_ios,930.06,europe,1486.7,4,63.49,0.83,0,0,0
65.53,1,retail,mobile_android,125.54,north_america,759.13,0,76.24,7.81,0,0,0
6.46,11,travel,mobile_android,604.16,asia_pacific,718.76,4,44.47,8.53,0,0,0
636.82,10,p2p_gambling,mobile_ios,787.31,metaverse_virtual,996.93,1,46.15,9.71,0,0,0
429.87,15,crypto_exchange,desktop_mac,231.06,metaverse_virtual,1650.92,2,40.71,1.22,0,0,0
450.66,12,crypto_exchange,mobile_ios,103.82,offshore_island,266.23,4,76.77,8.72,0,0,0
175.59,13,retail,mobile_android,519.6,europe,732.36,3,86.76,8.63,0,0,0
274.33,14,retail,mobile_android,952.07,europe,1065.53,3,32.79,5.63,0,0,0
403.32,5,entertainment,mobile_android,477.2,north_america,251.8,5,56.71,0.49,0,0,0
383.3,11,entertainment,mobile_ios,779.69,north_america,1875.66,6,42.29,26.49,0,0,0
820.92,12,food,mobile_ios,129.32,north_america,384.8,2,48.5,7.34,0,0,0
288.57,9,crypto_exchange,mobile_ios,992.33,offshore_island,623.53,1,42.16,23.4,0,0,0
455.33,18,crypto_exchange,mobile_ios,387.51,offshore_island,1421.61,5,50.82,1.12,0,0,0
418.31,10,electronics,mobile_android,714.88,north_america,1165.23,9,34.9,9.45,0,0,0
452.99,13,electronics,mobile_ios,535.19,north_america,1997.76,2,43.56,3.18,0,0,0
428.36,7,online,mobile_android,620.92,europe,1120.24,2,56.04,6.98,0,0,0
311.73,6,crypto_exchange,desktop_mac,156.43,metaverse_virtual,965.98,1,56.09,8.84,0,0,0
441.48,7,p2p_gambling,mobile_ios,398.08,metaverse_virtual,281.26,2,34.24,0.49,0,1,0
334.97,13,retail,mobile_ios,302.05,north_america,1114.48,5,66.87,15.5,1,0,0
1129.73,7,crypto_exchange,mobile_android,877.37,metaverse_virtual,1350.89,2,59.99,0.42,0,0,0
454.72,17,luxury,mobile_ios,437.73,asia_pacific,1147.14,6,50.31,10.53,0,0,0
903.25,17,food,mobile_ios,35.46,latin_america,1319.15,3,66.7,19.78,0,0,0
674.38,8,electronics,mobile_ios,411.55,north_america,692.58,3,34.6,18.25,0,0,0
408.09,15,p2p_gambling,mobile_ios,339.74,metaverse_virtual,549.07,3,69.95,0.65,0,0,0
295.62,9,p2p_gambling,mobile_ios,396.63,offshore_island,1747.33,2,47.03,1.92,0,0,0
253.59,21,luxury,mobile_android,23.36,middle_east,161.52,6,99.25,298.53,0,1,1
489.7,11,crypto_exchange,mobile_ios,833.2,metaverse_virtual,350.3,3,81.75,12.1,0,0,0
785.75,20,retail,mobile_android,971.73,europe,1696.72,3,66.35,5.73,0,1,0
322.62,12,retail,mobile_ios,491.1,north_america,1530.77,3,49.55,5.84,0,1,0
641.96,5,retail,mobile_android,669.17,europe,613.48,1,43.98,3.03,1,0,0
238.73,10,retail,mobile_ios,696.05,asia_pacific,1414.57,3,86.51,4.4,0,0,0
643.36,9,electronics,mobile_android,63.76,north_america,621.45,4,49.0,38.19,0,0,0
540.16,15,retail,mobile_android,38.2,europe,1304.65,2,47.81,7.08,0,0,0
718.4,9,food,desktop_mac,316.08,north_america,1919.52,2,45.91,10.9,0,0,0
1379.73,12,electronics,mobile_ios,579.45,europe,333.32,9,57.08,28.06,0,0,0
371.87,9,food,mobile_ios,369.76,europe,1771.85,1,45.22,0.5,0,0,0
690.5,15,retail,mobile_android,130.72,europe,1531.39,2,40.67,0.88,0,0,0
346.08,8,electronics,mobile_ios,541.26,north_america,1716.76,2,54.95,6.64,0,0,0
277.73,14,p2p_gambling,mobile_android,970.36,metaverse_virtual,1256.76,3,75.23,25.33,0,0,0
337.51,18,electronics,mobile_ios,339.14,north_america,984.38,3,74.42,5.36,0,0,0
712.59,12,entertainment,mobile_android,267.28,middle_east,1859.62,2,38.74,5.56,0,1,0
1472.46,5,online,mobile_ios,460.47,north_america,433.15,1,32.57,3.63,0,0,0
560.82,15,luxury,mobile_ios,546.34,europe,468.72,3,55.7,44.89,0,0,0
409.42,12,travel,mobile_ios,610.36,europe,1453.38,4,53.83,2.14,0,0,0
692.8,14,online,mobile_android,768.06,asia_pacific,1968.66,5,30.52,5.79,0,0,0
473.87,16,crypto_exchange,desktop_mac,460.02,offshore_island,698.53,2,15.28,19.5,0,2,0
717.43,12,electronics,mobile_android,329.99,north_america,1635.34,1,61.38,42.76,0,0,0
597.93,21,p2p_gambling,desktop_windows,222.86,offshore_island,692.8,3,65.47,2.63,0,0,0
176.81,17,crypto_exchange,desktop_windows,567.54,offshore_island,479.99,3,70.81,9.93,0,0,0
714.22,3,retail,mobile_ios,61.84,north_america,764.7,1,61.0,10.52,0,0,0
475.36,10,p2p_gambling,mobile_android,305.58,metaverse_virtual,1839.07,4,39.19,8.98,0,0,0
497.49,8,crypto_exchange,mobile_ios,884.23,metaverse_virtual,940.87,8,58.06,23.69,0,0,0
668.25,16,travel,mobile_ios,343.5,europe,1636.06,1,25.15,11.09,0,0,0
418.95,18,retail,mobile_ios,78.56,latin_america,1125.59,4,53.03,6.62,0,0,0
506.02,17,retail,mobile_ios,737.79,north_america,1747.44,4,53.91,19.66,0,0,0
369.45,11,electronics,desktop_windows,526.66,europe,1369.78,2,92.75,3.62,0,0,0
321.49,8,food,desktop_windows,961.46,latin_america,811.08,1,50.89,0.49,0,1,0
947.77,10,food,mobile_ios,128.0,north_america,259.86,2,50.12,16.24,0,0,0
482.17,14,retail,mobile_android,561.18,north_america,1333.44,2,66.98,0.16,1,0,0
489.48,14,retail,desktop_windows,349.47,north_america,79.58,1,55.48,6.52,0,0,0
326.43,10,luxury,mobile_android,645.22,north_america,97.31,2,54.24,4.25,0,0,0
879.9,13,food,mobile_ios,500.44,latin_america,95.6,2,45.27,7.09,0,1,0
378.4,15,crypto_exchange,desktop_mac,425.18,metaverse_virtual,940.48,3,95.83,8.04,0,0,0
295.27,11,food,mobile_android,386.81,north_america,107.85,3,70.63,18.84,0,0,0
868.34,20,p2p_gambling,mobile_android,473.6,metaverse_virtual,412.11,4,32.21,9.35,0,0,0
832.68,17,food,mobile_android,49.09,north_america,371.79,5,74.92,25.52,0,0,0
814.03,9,travel,mobile_android,980.65,north_america,1062.31,1,26.74,2.21,0,0,0
300.02,3,luxury,desktop_mac,33.4,north_america,149.57,8,31.16,126.18,1,3,1
277.66,10,retail,mobile_android,319.1,north_america,1386.44,5,67.45,0.75,0,0,0
734.34,12,retail,mobile_android,349.14,north_america,1515.03,0,53.06,1.54,0,0,0
572.32,13,food,mobile_ios,880.13,europe,394.56,5,49.81,14.55,0,0,0
625.13,12,electronics,desktop_windows,91.36,latin_america,832.2,2,49.77,28.74,0,0,0
323.66,15,travel,mobile_ios,231.78,north_america,389.37,1,59.94,1.06,0,0,0
457.98,10,online,desktop_mac,578.12,latin_america,1857.41,3,43.37,30.38,0,2,0
452.32,10,food,mobile_ios,900.86,north_america,399.84,2,53.14,6.88,0,0,0
337.84,6,travel,desktop_windows,386.16,north_america,180.9,4,39.19,17.1,0,0,0
422.49,13,electronics,mobile_ios,39.41,north_america,64.9,4,51.33,4.91,0,0,0
338.35,9,entertainment,mobile_android,556.56,europe,899.33,1,54.02,8.03,0,0,0
560.84,7,travel,mobile_ios,395.02,north_america,204.2,6,48.55,20.19,0,2,0
457.36,17,online,mobile_ios,502.41,europe,896.85,3,38.8,21.18,0,0,0
263.23,7,retail,mobile_ios,866.46,latin_america,1378.95,2,44.2,1.53,0,0,0
310.41,14,electronics,mobile_ios,326.25,europe,1360.31,2,38.15,5.26,0,0,0
818.87,18,p2p_gambling,mobile_ios,822.74,metaverse_virtual,1363.97,1,63.34,3.99,0,0,0
506.9,14,luxury,mobile_android,507.45,north_america,141.77,2,55.62,4.32,0,0,0
276.43,1,electronics,mobile_ios,601.79,europe,322.63,3,68.41,28.23,0,0,0
263.15,23,retail,mobile_android,445.86,north_america,1421.95,2,55.8,20.11,0,0,0
654.46,20,travel,mobile_android,37.86,north_america,260.4,5,93.9,6.48,0,0,0
357.44,10,p2p_gambling,mobile_android,935.41,offshore_island,1216.56,4,59.91,8.67,0,0,0
660.72,15,online,mobile_android,568.61,north_america,1370.13,1,51.28,7.51,0,0,0
244.14,11,retail,mobile_android,454.64,north_america,236.34,5,87.96,10.5,0,0,0
326.45,12,retail,mobile_android,862.03,north_america,707.41,2,41.46,31.37,0,0,0
430.18,3,retail,desktop_windows,640.04,europe,753.97,2,90.03,3.97,0,0,0
371.68,9,crypto_exchange,mobile_android,210.73,offshore_island,1772.65,5,39.69,19.64,0,0,0
508.55,6,crypto_exchange,mobile_ios,38.97,metaverse_virtual,443.44,3,47.41,4.91,0,0,0
584.75,1,food,mobile_android,829.98,europe,908.94,6,61.87,13.01,0,0,0
422.09,14,electronics,mobile_android,153.49,latin_america,244.27,4,52.32,2.85,0,0,0
273.04,11,travel,mobile_android,964.9,asia_pacific,907.93,7,50.36,19.19,0,0,0
548.31,7,electronics,mobile_ios,164.13,middle_east,1309.25,2,66.38,1.15,0,0,0
1281.85,15,online,mobile_ios,185.12,latin_america,1765.62,3,70.62,4.22,0,0,0
402.85,0,food,mobile_android,160.99,middle_east,1767.41,5,56.89,11.71,0,0,0
574.67,10,online,mobile_ios,531.64,asia_pacific,273.94,3,53.51,12.66,0,0,0
339.76,14,utilities,mobile_ios,848.12,europe,1356.38,1,54.31,24.98,0,0,0
213.65,12,utilities,mobile_ios,358.64,north_america,137.22,1,56.21,15.38,0,0,0
462.62,12,electronics,mobile_android,253.58,north_america,631.04,2,78.91,8.71,0,0,0
761.64,11,retail,mobile_ios,526.19,north_america,165.56,3,62.27,2.98,0,0,0
295.06,14,crypto_exchange,mobile_ios,705.15,offshore_island,901.54,3,42.98,5.98,0,0,0
319.42,13,electronics,mobile_ios,911.65,asia_pacific,1356.42,3,53.01,6.07,0,0,0
531.92,10,crypto_exchange,desktop_mac,501.48,metaverse_virtual,674.87,5,68.0,13.06,0,0,0
614.63,10,food,mobile_ios,510.85,north_america,1508.05,4,63.58,11.95,0,0,0
319.11,7,retail,desktop_windows,963.32,north_america,667.11,5,42.97,1.96,0,0,0
230.29,17,food,mobile_ios,110.55,north_america,201.0,4,76.44,3.46,0,0,0
340.94,19,retail,mobile_android,141.56,asia_pacific,829.42,6,64.83,15.02,0,0,0
346.82,8,food,mobile_android,280.2,latin_america,1826.2,4,76.88,12.53,0,0,0
601.57,11,electronics,mobile_android,913.69,asia_pacific,1327.35,1,68.76,0.28,0,0,0
382.75,14,retail,desktop_windows,155.82,north_america,972.85,7,60.59,2.84,1,0,0
437.22,16,crypto_exchange,mobile_android,459.63,offshore_island,172.61,3,47.49,13.55,0,0,0
215.51,18,entertainment,desktop_windows,403.91,europe,257.05,3,69.96,48.63,0,0,0
631.54,2,p2p_gambling,mobile_android,665.72,offshore_island,1231.9,3,75.2,1.63,0,0,0
703.19,6,online,mobile_android,124.69,north_america,1360.16,2,66.72,3.45,0,0,0
562.93,13,online,desktop_windows,931.38,europe,837.36,4,82.32,13.41,0,0,0
849.83,12,retail,mobile_android,365.88,north_america,394.95,3,65.88,30.44,0,0,0
237.77,12,p2p_gambling,mobile_android,354.96,metaverse_virtual,578.97,2,35.2,1.61,0,0,0
