transaction_amount,transaction_hour,merchant_category,device_type,device_age_days,region,account_age_days,transactions_last_24h,average_transaction_amount,distance_from_home,international_transaction,failed_transactions_last_24h,is_fraud
6.27,13,food,tablet,290.23,north_america,1703.49,2,48.79,2.48,0,0,0
61.03,12,retail,mobile_ios,696.66,europe,508.02,2,46.42,5.79,0,0,0
48.47,5,food,mobile_ios,531.94,north_america,751.72,3,54.42,4.83,0,0,0
11.72,11,retail,mobile_ios,296.18,north_america,1598.23,1,45.96,1.67,0,0,0
140.71,11,entertainment,mobile_android,687.02,north_america,1278.67,5,30.4,8.18,0,0,0
25.62,8,retail,mobile_android,810.13,asia_pacific,1980.81,3,55.61,3.35,0,0,0
44.92,9,retail,mobile_android,683.78,north_america,1508.73,6,55.14,25.7,0,0,0
17.52,21,online,mobile_ios,467.07,north_america,347.03,1,46.92,16.87,0,0,0
6.32,8,electronics,mobile_android,222.95,asia_pacific,835.3,1,55.69,0.67,0,0,0
19.05,9,food,mobile_ios,94.75,latin_america,1580.23,4,32.91,7.66,0,0,0
54.48,9,online,mobile_android,233.01,north_america,1592.74,2,62.63,9.39,0,0,0
4.53,14,electronics,mobile_android,325.03,north_america,1692.88,3,66.64,3.99,0,0,0
22.17,8,travel,mobile_ios,822.59,north_america,1800.73,1,46.62,11.71,0,0,0
39.57,21,entertainment,mobile_ios,704.37,europe,1610.08,3,58.45,7.59,0,0,0
8.12,13,electronics,mobile_ios,644.53,asia_pacific,902.42,1,61.68,4.8,0,0,0
80.25,6,retail,mobile_ios,616.47,north_america,1945.77,6,41.79,3.43,0,0,0
9.8,7,retail,mobile_ios,783.87,europe,906.4,3,54.31,11.52,0,0,0
317.8,14,entertainment,desktop_mac,324.35,europe,1071.56,2,84.96,19.47,0,0,0
1.55,21,food,mobile_android,127.73,latin_america,938.85,3,62.61,10.73,0,0,0
203.24,15,retail,mobile_android,549.46,north_america,972.28,4,28.17,14.32,0,0,0
10.75,16,luxury,mobile_android,951.87,latin_america,1185.54,2,52.55,9.82,0,0,0
180.5,11,retail,mobile_ios,483.82,latin_america,1244.65,1,52.77,46.4,0,0,0
58.72,7,electronics,desktop_windows,562.38,asia_pacific,390.25,4,44.74,15.59,0,0,0
96.91,19,electronics,mobile_ios,659.08,asia_pacific,1951.7,7,78.81,8.57,0,0,0
218.86,6,electronics,mobile_ios,27.97,africa,80.39,6,44.12,75.09,1,2,1
17.16,8,electronics,mobile_ios,491.66,europe,569.86,5,64.37,10.61,0,0,0
75.95,12,electronics,mobile_ios,776.17,north_america,1785.25,6,66.77,5.87,0,0,0
60.91,13,entertainment,mobile_android,492.05,asia_pacific,1130.55,5,67.48,38.08,0,0,0
137.0,3,online,mobile_android,107.58,europe,75.22,5,62.11,9.21,0,0,0
26.9,16,retail,mobile_android,470.85,north_america,449.89,3,59.29,19.85,0,0,0
17.27,14,online,desktop_mac,595.53,north_america,452.81,5,77.13,2.78,0,0,0
16.62,23,food,mobile_ios,959.58,middle_east,1343.82,9,60.28,3.29,0,0,0
185.65,7,retail,mobile_ios,167.59,north_america,215.26,2,80.73,3.8,0,0,0
15.32,12,retail,mobile_ios,316.88,asia_pacific,489.17,10,48.93,27.06,0,0,0
72.44,13,electronics,mobile_ios,205.81,north_america,1758.14,1,66.44,12.36,0,0,0
12.1,16,luxury,mobile_android,291.96,north_america,1563.17,3,82.43,2.32,0,0,0
12.72,10,food,mobile_ios,152.03,latin_america,88.93,2,45.14,5.44,0,0,0
7.63,8,online,desktop_mac,343.21,asia_pacific,123.01,2,76.81,16.95,0,0,0
24.21,14,retail,mobile_ios,763.84,asia_pacific,68.01,3,56.48,12.95,0,0,0
1.79,16,travel,desktop_mac,38.96,europe,598.11,1,78.33,2.52,0,0,0
57.78,8,online,mobile_android,83.67,europe,634.4,2,88.37,7.59,0,0,0
55.02,4,electronics,mobile_ios,118.74,north_america,144.51,7,68.86,23.92,0,0,0
35.73,17,entertainment,mobile_ios,333.63,north_america,976.57,1,69.65,5.25,0,0,0
57.18,17,food,mobile_ios,661.66,asia_pacific,1920.05,5,64.44,1.31,0,0,0
58.84,8,utilities,mobile_android,317.18,latin_america,1708.11,4,70.13,24.54,0,0,0
98.48,3,food,mobile_ios,797.61,asia_pacific,625.54,5,54.23,3.61,0,0,0
37.14,22,travel,mobile_ios,161.85,asia_pacific,1299.08,3,50.97,4.89,0,0,0
40.23,10,electronics,mobile_ios,816.89,north_america,449.65,4,51.59,27.88,0,0,0
71.74,16,retail,desktop_mac,828.2,north_america,1808.31,2,59.96,5.15,0,0,0
92.89,17,travel,mobile_android,648.69,north_america,196.84,0,42.35,10.2,0,0,0
9.8,9,food,mobile_android,595.83,middle_east,332.23,4,52.89,0.21,0,0,0
15.95,9,retail,mobile_android,531.88,latin_america,353.6,4,67.85,9.43,0,0,0
51.86,20,online,mobile_android,460.79,north_america,1045.25,3,51.24,26.79,0,0,0
3.89,17,food,mobile_android,521.57,asia_pacific,1502.91,3,63.04,11.96,0,0,0
17.61,17,food,mobile_ios,811.91,asia_pacific,1460.4,4,39.08,17.65,0,0,0
65.97,13,retail,mobile_android,788.92,north_america,499.93,3,56.42,16.26,0,0,0
19.25,7,retail,mobile_ios,718.03,north_america,968.04,2,76.18,4.0,0,0,0
40.37,14,luxury,mobile_android,881.77,north_america,620.44,6,61.17,8.78,0,0,0
120.41,14,electronics,mobile_ios,477.14,north_america,421.64,2,74.18,1.17,0,0,0
7.7,11,online,mobile_android,134.14,asia_pacific,1187.38,1,63.16,29.52,0,0,0
58.02,8,food,mobile_ios,835.13,middle_east,1852.63,4,68.52,35.72,0,0,0
33.43,7,luxury,tablet,626.76,north_america,942.72,4,55.62,8.34,0,0,0
46.01,21,entertainment,desktop_windows,413.87,latin_america,977.8,2,69.75,2.52,0,0,0
265.31,18,electronics,mobile_ios,950.61,north_america,1156.96,1,78.04,1.96,0,0,0
3.23,12,retail,desktop_windows,963.98,north_america,218.51,1,53.41,0.53,0,0,0
48.06,9,online,mobile_android,769.92,latin_america,1915.7,5,54.56,19.21,0,0,0
115.28,1,travel,mobile_android,598.29,latin_america,1778.69,2,45.59,34.9,0,0,0
10.01,16,entertainment,mobile_android,222.19,asia_pacific,1149.54,2,56.35,12.11,0,0,0
69.41,6,food,mobile_android,804.0,latin_america,165.77,3,59.7,7.22,0,0,0
8.59,10,food,mobile_ios,833.67,north_america,697.0,4,61.71,9.1,0,1,0
7.49,9,electronics,mobile_ios,532.11,north_america,574.76,6,65.78,14.99,0,0,0
97.06,18,retail,mobile_android,739.17,north_america,522.23,4,44.79,2.88,0,0,0
29.99,14,food,mobile_ios,421.44,europe,278.63,3,65.23,29.65,0,0,0
15.97,8,electronics,mobile_android,952.08,latin_america,1434.72,2,43.62,12.42,0,0,0
98.62,14,retail,mobile_android,564.78,europe,1318.09,5,67.27,2.26,0,0,0
81.01,20,retail,mobile_ios,465.67,north_america,1571.46,5,38.17,11.19,0,0,0
74.18,17,utilities,mobile_android,554.95,latin_america,1045.83,6,82.16,29.11,0,0,0
1.46,16,online,mobile_ios,794.48,asia_pacific,675.12,4,76.5,7.55,0,0,0
35.13,9,electronics,mobile_ios,995.93,north_america,1606.64,3,36.43,3.02,0,0,0
104.31,12,utilities,desktop_windows,881.16,europe,426.69,1,31.45,1.43,0,0,0
16.56,10,food,mobile_ios,60.93,north_america,389.49,2,61.93,32.75,0,0,0
119.84,7,food,desktop_windows,476.86,north_america,1783.32,2,61.63,14.73,0,0,0
33.42,16,entertainment,desktop_mac,983.17,asia_pacific,1368.87,2,53.92,0.77,0,0,0
41.06,11,entertainment,mobile_ios,121.63,north_america,1177.89,0,37.85,22.32,0,1,0
19.94,14,utilities,mobile_android,310.81,north_america,115.98,5,86.8,4.12,0,0,0
100.49,13,food,desktop_mac,41.3,north_america,1007.81,3,64.89,5.21,0,0,0
34.82,14,electronics,mobile_ios,48.31,asia_pacific,408.28,2,46.51,9.66,0,0,0
61.89,15,travel,mobile_ios,867.59,asia_pacific,1639.29,4,49.75,7.29,0,0,0
48.18,8,utilities,mobile_android,627.74,middle_east,347.67,2,60.18,48.26,0,0,0
27.4,13,electronics,mobile_android,821.55,africa,589.68,3,61.38,5.39,0,0,0
207.88,6,travel,mobile_android,730.93,latin_america,770.93,3,63.5,4.8,0,0,0
21.19,7,utilities,mobile_ios,203.27,europe,710.82,1,41.2,6.69,0,0,0
136.85,5,electronics,mobile_ios,335.49,latin_america,480.37,1,66.9,6.81,1,0,0
294.44,10,electronics,desktop_mac,301.54,latin_america,148.95,5,69.16,8.26,0,0,0
131.28,13,travel,mobile_android,816.12,north_america,1645.14,2,43.97,5.11,0,0,0
71.69,14,food,mobile_ios,397.79,europe,1575.01,4,42.38,5.12,0,0,0
12.65,21,retail,mobile_android,654.25,north_america,463.3,2,56.52,3.15,0,0,0
78.12,11,retail,mobile_ios,142.95,latin_america,1340.25,5,46.25,3.93,1,0,0
97.74,10,electronics,mobile_ios,783.31,europe,142.0,3,62.45,14.78,0,0,0
90.64,19,retail,mobile_ios,930.06,europe,1486.7,4,63.49,0.83,0,0,0
65.53,1,retail,mobile_android,125.54,north_america,759.13,0,76.24,7.81,0,0,0
6.46,11,travel,mobile_android,604.16,asia_pacific,718.76,4,44.47,8.53,0,0,0
587.25,10,p2p_gambling,mobile_ios,787.31,offshore_island,996.93,1,46.15,9.71,0,0,0
455.16,15,p2p_gambling,desktop_mac,231.06,offshore_island,1650.92,2,40.71,1.22,0,0,0
213.26,12,retail,desktop_mac,103.82,europe,266.23,4,76.77,8.72,0,0,0
552.31,13,retail,mobile_android,519.6,europe,732.36,3,86.76,8.63,0,0,0
895.99,14,retail,mobile_android,952.07,europe,1065.53,3,32.79,5.63,0,0,0
405.36,5,entertainment,mobile_android,477.2,north_america,251.8,5,56.71,0.49,0,0,0
374.9,11,entertainment,mobile_ios,779.69,north_america,1875.66,6,42.29,26.49,0,0,0
263.27,12,p2p_gambling,mobile_android,129.32,offshore_island,384.8,2,48.5,7.34,0,0,0
1924.42,9,entertainment,mobile_android,992.33,north_america,623.53,1,42.16,23.4,0,0,0
511.62,18,entertainment,mobile_ios,387.51,europe,1421.61,5,50.82,1.12,0,0,0
322.57,10,electronics,mobile_android,714.88,north_america,1165.23,9,34.9,9.45,0,0,0
412.41,13,electronics,mobile_ios,535.19,north_america,1997.76,2,43.56,3.18,0,0,0
384.33,7,online,mobile_android,620.92,europe,1120.24,2,56.04,6.98,0,0,0
368.69,6,crypto_exchange,mobile_ios,156.43,metaverse_virtual,965.98,1,56.09,8.84,0,0,0
601.61,7,electronics,mobile_ios,398.08,north_america,281.26,2,34.24,0.49,0,1,0
546.37,13,crypto_exchange,mobile_ios,302.05,metaverse_virtual,1114.48,5,66.87,15.5,1,0,0
617.81,7,retail,mobile_ios,877.37,middle_east,1350.89,2,59.99,0.42,0,0,0
290.52,17,luxury,mobile_ios,437.73,asia_pacific,1147.14,6,50.31,10.53,0,0,0
313.95,17,food,mobile_ios,35.46,latin_america,1319.15,3,66.7,19.78,0,0,0
603.79,8,electronics,desktop_mac,411.55,north_america,692.58,3,34.6,18.25,0,0,0
220.67,15,travel,desktop_windows,339.74,asia_pacific,549.07,3,69.95,0.65,0,0,0
451.85,9,travel,mobile_android,396.63,europe,1747.33,2,47.03,1.92,0,0,0
290.03,21,luxury,mobile_ios,23.36,middle_east,161.52,6,99.25,298.53,0,1,1
433.56,11,p2p_gambling,desktop_windows,833.2,offshore_island,350.3,3,81.75,12.1,0,0,0
608.55,20,retail,mobile_ios,971.73,europe,1696.72,3,66.35,5.73,0,1,0
795.2,12,retail,mobile_android,491.1,north_america,1530.77,3,49.55,5.84,0,1,0
333.9,5,retail,mobile_ios,669.17,europe,613.48,1,43.98,3.03,1,0,0
396.21,10,retail,desktop_mac,696.05,asia_pacific,1414.57,3,86.51,4.4,0,0,0
439.97,9,p2p_gambling,mobile_ios,63.76,offshore_island,621.45,4,49.0,38.19,0,0,0
657.46,15,retail,desktop_windows,38.2,europe,1304.65,2,47.81,7.08,0,0,0
204.29,9,food,mobile_android,316.08,north_america,1919.52,2,45.91,10.9,0,0,0
1091.26,12,p2p_gambling,mobile_android,579.45,metaverse_virtual,333.32,9,57.08,28.06,0,0,0
641.35,9,food,mobile_ios,369.76,europe,1771.85,1,45.22,0.5,0,0,0
694.66,15,retail,mobile_ios,130.72,europe,1531.39,2,40.67,0.88,0,0,0
401.93,8,electronics,mobile_ios,541.26,north_america,1716.76,2,54.95,6.64,0,0,0
349.57,14,retail,mobile_android,970.36,europe,1256.76,3,75.23,25.33,0,0,0
490.14,18,p2p_gambling,mobile_android,339.14,offshore_island,984.38,3,74.42,5.36,0,0,0
807.35,12,entertainment,mobile_ios,267.28,middle_east,1859.62,2,38.74,5.56,0,1,0
575.79,5,online,mobile_android,460.47,north_america,433.15,1,32.57,3.63,0,0,0
236.42,15,luxury,mobile_ios,546.34,europe,468.72,3,55.7,44.89,0,0,0
502.11,12,p2p_gambling,mobile_android,610.36,offshore_island,1453.38,4,53.83,2.14,0,0,0
311.74,14,online,mobile_ios,768.06,asia_pacific,1968.66,5,30.52,5.79,0,0,0
878.54,16,utilities,mobile_android,460.02,europe,698.53,2,15.28,19.5,0,2,0
239.17,12,electronics,mobile_ios,329.99,north_america,1635.34,1,61.38,42.76,0,0,0
520.58,21,p2p_gambling,mobile_android,222.86,offshore_island,692.8,3,65.47,2.63,0,0,0
931.31,17,retail,mobile_android,567.54,middle_east,479.99,3,70.81,9.93,0,0,0
356.43,3,retail,desktop_mac,61.84,north_america,764.7,1,61.0,10.52,0,0,0
510.27,10,luxury,mobile_ios,305.58,north_america,1839.07,4,39.19,8.98,0,0,0
622.33,8,retail,mobile_ios,884.23,north_america,940.87,8,58.06,23.69,0,0,0
1082.62,16,travel,mobile_android,343.5,europe,1636.06,1,25.15,11.09,0,0,0
379.44,18,retail,mobile_ios,78.56,latin_america,1125.59,4,53.03,6.62,0,0,0
918.03,17,retail,mobile_android,737.79,north_america,1747.44,4,53.91,19.66,0,0,0
314.4,11,electronics,mobile_ios,526.66,europe,1369.78,2,92.75,3.62,0,0,0
323.17,8,food,mobile_android,961.46,latin_america,811.08,1,50.89,0.49,0,1,0
406.03,10,crypto_exchange,mobile_android,128.0,offshore_island,259.86,2,50.12,16.24,0,0,0
337.95,14,retail,desktop_mac,561.18,north_america,1333.44,2,66.98,0.16,1,0,0
503.92,14,crypto_exchange,mobile_ios,349.47,metaverse_virtual,79.58,1,55.48,6.52,0,0,0
371.18,10,luxury,mobile_ios,645.22,north_america,97.31,2,54.24,4.25,0,0,0
613.7,13,crypto_exchange,mobile_android,500.44,offshore_island,95.6,2,45.27,7.09,0,1,0
550.79,15,online,mobile_ios,425.18,europe,940.48,3,95.83,8.04,0,0,0
772.01,11,food,desktop_mac,386.81,north_america,107.85,3,70.63,18.84,0,0,0
407.79,20,travel,mobile_android,473.6,europe,412.11,4,32.21,9.35,0,0,0
443.75,17,food,mobile_ios,49.09,north_america,371.79,5,74.92,25.52,0,0,0
647.39,9,travel,mobile_android,980.65,north_america,1062.31,1,26.74,2.21,0,0,0
830.47,3,luxury,mobile_ios,33.4,north_america,149.57,8,31.16,126.18,1,3,1
491.94,10,retail,desktop_windows,319.1,north_america,1386.44,5,67.45,0.75,0,0,0
437.33,12,retail,mobile_android,349.14,north_america,1515.03,0,53.06,1.54,0,0,0
486.81,13,food,mobile_ios,880.13,europe,394.56,5,49.81,14.55,0,0,0
875.53,12,crypto_exchange,mobile_ios,91.36,metaverse_virtual,832.2,2,49.77,28.74,0,0,0
572.66,15,travel,mobile_android,231.78,north_america,389.37,1,59.94,1.06,0,0,0
532.03,10,p2p_gambling,mobile_ios,578.12,offshore_island,1857.41,3,43.37,30.38,0,2,0
310.17,10,crypto_exchange,mobile_ios,900.86,offshore_island,399.84,2,53.14,6.88,0,0,0
573.72,6,travel,desktop_mac,386.16,north_america,180.9,4,39.19,17.1,0,0,0
463.01,13,p2p_gambling,mobile_ios,39.41,offshore_island,64.9,4,51.33,4.91,0,0,0
414.45,9,entertainment,mobile_android,556.56,europe,899.33,1,54.02,8.03,0,0,0
216.52,7,travel,mobile_ios,395.02,north_america,204.2,6,48.55,20.19,0,2,0
360.34,17,p2p_gambling,mobile_android,502.41,metaverse_virtual,896.85,3,38.8,21.18,0,0,0
421.1,7,retail,mobile_android,866.46,latin_america,1378.95,2,44.2,1.53,0,0,0
181.67,14,electronics,mobile_ios,326.25,europe,1360.31,2,38.15,5.26,0,0,0
1011.13,18,crypto_exchange,mobile_android,822.74,metaverse_virtual,1363.97,1,63.34,3.99,0,0,0
283.79,14,luxury,mobile_android,507.45,north_america,141.77,2,55.62,4.32,0,0,0
400.86,1,electronics,mobile_android,601.79,europe,322.63,3,68.41,28.23,0,0,0
324.04,23,crypto_exchange,mobile_android,445.86,offshore_island,1421.95,2,55.8,20.11,0,0,0
631.42,20,travel,mobile_android,37.86,north_america,260.4,5,93.9,6.48,0,0,0
535.4,10,food,mobile_ios,935.41,north_america,1216.56,4,59.91,8.67,0,0,0
603.02,15,online,desktop_windows,568.61,north_america,1370.13,1,51.28,7.51,0,0,0
653.12,11,retail,mobile_ios,454.64,north_america,236.34,5,87.96,10.5,0,0,0
893.39,12,retail,mobile_android,862.03,north_america,707.41,2,41.46,31.37,0,0,0
2240.22,3,retail,mobile_ios,640.04,europe,753.97,2,90.03,3.97,0,0,0
529.93,9,online,mobile_ios,210.73,north_america,1772.65,5,39.69,19.64,0,0,0
862.19,6,electronics,mobile_ios,38.97,north_america,443.44,3,47.41,4.91,0,0,0
380.45,1,food,mobile_ios,829.98,europe,908.94,6,61.87,13.01,0,0,0
362.23,14,electronics,desktop_mac,153.49,latin_america,244.27,4,52.32,2.85,0,0,0
759.71,11,travel,mobile_android,964.9,asia_pacific,907.93,7,50.36,19.19,0,0,0
484.92,7,electronics,mobile_android,164.13,middle_east,1309.25,2,66.38,1.15,0,0,0
941.33,15,p2p_gambling,mobile_ios,185.12,offshore_island,1765.62,3,70.62,4.22,0,0,0
662.08,0,food,mobile_android,160.99,middle_east,1767.41,5,56.89,11.71,0,0,0
512.74,10,online,mobile_android,531.64,asia_pacific,273.94,3,53.51,12.66,0,0,0
610.53,14,utilities,mobile_ios,848.12,europe,1356.38,1,54.31,24.98,0,0,0
350.2,12,utilities,mobile_ios,358.64,north_america,137.22,1,56.21,15.38,0,0,0
259.85,12,electronics,mobile_ios,253.58,north_america,631.04,2,78.91,8.71,0,0,0
438.75,11,retail,mobile_ios,526.19,north_america,165.56,3,62.27,2.98,0,0,0
528.78,14,food,mobile_android,705.15,north_america,901.54,3,42.98,5.98,0,0,0
489.2,13,electronics,mobile_ios,911.65,asia_pacific,1356.42,3,53.01,6.07,0,0,0
358.76,10,food,mobile_ios,501.48,north_america,674.87,5,68.0,13.06,0,0,0
545.72,10,food,mobile_android,510.85,north_america,1508.05,4,63.58,11.95,0,0,0
873.55,7,retail,mobile_android,963.32,north_america,667.11,5,42.97,1.96,0,0,0
566.28,17,food,mobile_ios,110.55,north_america,201.0,4,76.44,3.46,0,0,0
432.99,19,retail,mobile_android,141.56,asia_pacific,829.42,6,64.83,15.02,0,0,0
558.34,8,food,mobile_ios,280.2,latin_america,1826.2,4,76.88,12.53,0,0,0
564.92,11,electronics,mobile_ios,913.69,asia_pacific,1327.35,1,68.76,0.28,0,0,0
834.85,14,retail,mobile_android,155.82,north_america,972.85,7,60.59,2.84,1,0,0
782.67,16,retail,mobile_android,459.63,europe,172.61,3,47.49,13.55,0,0,0
476.68,18,entertainment,mobile_ios,403.91,europe,257.05,3,69.96,48.63,0,0,0
495.03,2,crypto_exchange,mobile_android,665.72,offshore_island,1231.9,3,75.2,1.63,0,0,0
457.54,6,online,mobile_ios,124.69,north_america,1360.16,2,66.72,3.45,0,0,0
358.41,13,online,mobile_android,931.38,europe,837.36,4,82.32,13.41,0,0,0
326.72,12,retail,mobile_ios,365.88,north_america,394.95,3,65.88,30.44,0,0,0
464.53,12,retail,mobile_android,354.96,north_america,578.97,2,35.2,1.61,0,0,0
473.7,15,retail,mobile_ios,73.23,europe,1265.0,2,43.78,5.55,0,0,0
1236.63,6,food,mobile_ios,752.27,north_america,101.49,2,45.19,18.52,0,0,0
192.07,7,electronics,mobile_ios,122.04,europe,1658.17,5,46.61,10.16,0,0,0
663.48,21,retail,mobile_android,932.88,north_america,406.69,3,42.58,9.0,0,0,0
546.43,13,travel,mobile_android,792.23,europe,1607.13,3,50.16,1.27,0,0,0
985.76,18,luxury,mobile_android,602.71,latin_america,1366.38,4,34.05,6.17,0,0,0
207.37,21,p2p_gambling,mobile_android,915.11,metaverse_virtual,1109.6,3,72.32,16.88,0,0,0
979.73,9,luxury,mobile_android,69.12,asia_pacific,1582.46,0,62.26,0.41,0,0,0
377.34,16,retail,mobile_android,421.7,europe,381.3,5,44.66,21.84,0,0,0
363.89,11,online,mobile_android,838.28,europe,627.12,2,65.89,13.59,0,0,0
598.38,17,luxury,mobile_android,153.22,north_america,582.55,3,33.54,34.09,0,0,0
256.31,20,crypto_exchange,mobile_android,789.45,offshore_island,1146.33,0,55.05,9.22,0,0,0
352.21,10,crypto_exchange,mobile_ios,249.64,metaverse_virtual,1342.39,1,63.48,3.6,0,0,0
407.68,16,online,mobile_android,479.64,latin_america,788.97,6,44.32,9.82,0,0,0
342.07,10,online,mobile_ios,139.71,latin_america,82.18,1,76.7,22.66,1,0,0
361.63,14,p2p_gambling,mobile_android,297.18,metaverse_virtual,1375.67,2,51.27,5.75,0,0,0
468.72,9,p2p_gambling,mobile_android,410.95,offshore_island,1846.52,1,80.23,19.31,0,0,0
1230.73,16,p2p_gambling,desktop_mac,12.96,metaverse_virtual,72.31,7,79.55,455.16,0,1,1
554.83,10,crypto_exchange,mobile_ios,697.32,offshore_island,1760.12,2,71.41,46.34,0,0,0
377.24,19,retail,desktop_mac,605.36,africa,603.96,3,43.81,9.37,0,0,0
529.99,18,electronics,mobile_android,548.83,north_america,1254.64,5,58.91,9.22,0,0,0
500.56,12,travel,mobile_ios,511.19,north_america,1115.82,2,64.88,1.19,0,0,0
1595.72,13,electronics,mobile_ios,324.61,north_america,702.9,6,15.34,13.45,0,2,0
410.49,0,travel,mobile_ios,115.87,north_america,732.2,5,77.51,9.55,0,0,0
342.47,14,food,mobile_android,343.29,latin_america,1884.83,2,58.66,10.6,0,0,0
270.74,21,retail,mobile_ios,255.31,north_america,1017.0,3,53.54,18.58,0,0,0
347.92,9,travel,mobile_ios,181.64,asia_pacific,889.25,3,54.69,3.61,0,0,0
458.68,9,online,mobile_ios,210.26,asia_pacific,337.0,1,42.21,3.6,0,0,0
244.63,15,entertainment,mobile_android,396.85,asia_pacific,1955.73,4,58.2,20.4,0,0,0
423.26,13,electronics,mobile_ios,695.3,latin_america,133.3,2,51.71,12.35,0,0,0
439.2,2,luxury,mobile_ios,882.51,north_america,1011.78,0,55.59,1.93,1,0,0
432.51,12,retail,mobile_ios,781.24,north_america,277.67,0,60.3,3.44,0,0,0
359.83,9,online,desktop_windows,678.14,north_america,696.85,3,45.36,11.05,0,0,0
343.08,13,food,mobile_ios,400.52,north_america,1446.49,7,78.28,4.26,0,0,0
320.66,12,travel,mobile_android,67.71,europe,389.57,3,47.65,16.45,0,0,0
455.08,15,food,mobile_android,923.44,europe,1955.85,3,60.62,14.95,0,2,0
463.13,16,retail,mobile_android,179.14,north_america,633.88,3,37.35,5.09,0,0,0
239.21,13,food,mobile_ios,794.51,north_america,1387.37,1,56.99,15.46,0,0,0
432.43,10,utilities,mobile_ios,707.27,north_america,1070.01,3,69.45,2.99,0,0,0
551.62,13,retail,mobile_ios,41.18,latin_america,1344.12,2,62.73,8.64,0,0,0
617.39,7,crypto_exchange,mobile_android,138.87,metaverse_virtual,1976.85,6,38.68,13.03,0,0,0
402.31,14,p2p_gambling,mobile_ios,209.96,offshore_island,1972.79,3,40.38,4.31,0,0,0
298.11,11,p2p_gambling,mobile_android,88.27,metaverse_virtual,206.12,5,66.38,6.0,0,0,0
1635.17,10,electronics,mobile_android,300.51,north_america,1281.56,1,55.59,6.74,0,0,0
403.66,15,crypto_exchange,mobile_android,641.13,offshore_island,891.41,2,63.73,3.61,0,0,0
299.18,16,p2p_gambling,mobile_android,932.44,offshore_island,224.26,3,47.42,6.37,1,1,0
271.63,17,food,mobile_ios,755.59,asia_pacific,911.2,3,40.87,1.62,0,0,0
730.69,5,crypto_exchange,mobile_android,511.29,metaverse_virtual,520.39,4,60.71,15.56,0,0,0
388.06,8,electronics,mobile_ios,350.87,latin_america,1898.44,4,58.56,5.76,0,0,0
362.4,5,retail,mobile_ios,200.4,asia_pacific,682.28,2,58.47,12.27,0,0,0
561.11,6,p2p_gambling,mobile_ios,508.7,metaverse_virtual,607.16,4,68.73,6.54,0,0,0
234.33,15,p2p_gambling,mobile_ios,286.66,metaverse_virtual,1524.98,2,74.95,12.54,0,0,0
507.97,15,electronics,mobile_ios,850.81,north_america,534.24,3,49.62,24.52,0,2,0
305.9,3,crypto_exchange,mobile_ios,275.27,offshore_island,861.2,2,53.51,5.25,0,0,0
408.43,8,crypto_exchange,mobile_ios,522.17,offshore_island,161.24,5,26.18,5.27,0,0,0
323.22,17,retail,desktop_windows,979.15,north_america,1766.07,2,74.04,23.74,0,0,0
659.81,11,online,desktop_mac,961.21,north_america,500.75,2,32.28,23.55,0,0,0
395.59,8,food,mobile_ios,517.47,europe,1894.94,3,70.23,20.61,0,0,0
924.97,10,p2p_gambling,mobile_ios,729.27,offshore_island,1291.81,0,31.86,19.33,0,0,0
528.0,10,electronics,desktop_windows,892.45,north_america,1454.45,2,67.33,28.97,0,0,0
390.88,10,online,mobile_android,368.02,north_america,132.12,3,64.51,6.48,0,0,0
390.28,13,crypto_exchange,mobile_ios,939.63,offshore_island,1290.81,6,47.69,0.31,0,0,0
681.65,16,travel,mobile_android,616.35,north_america,255.72,5,47.28,2.24,0,0,0
719.47,14,retail,mobile_android,652.43,latin_america,1939.21,3,38.56,20.35,0,0,0
854.67,17,online,mobile_ios,743.65,north_america,724.32,3,63.2,26.42,0,0,0
166.57,9,online,mobile_android,118.4,latin_america,175.48,3,36.91,1.11,0,0,0
931.7,15,online,mobile_android,658.76,north_america,627.13,5,69.42,4.17,0,0,0
1003.1,0,travel,mobile_android,3.15,europe,57.34,13,70.76,638.51,1,3,1
864.72,8,crypto_exchange,mobile_ios,238.29,metaverse_virtual,1524.08,1,56.86,4.92,0,0,0
234.43,14,utilities,mobile_ios,367.78,europe,922.1,1,70.22,21.87,0,0,0
481.53,12,luxury,mobile_ios,480.4,europe,1821.78,7,71.63,14.22,0,0,0
698.38,5,entertainment,mobile_ios,664.4,north_america,1288.23,5,63.55,14.76,0,0,0
335.92,15,online,desktop_windows,514.63,middle_east,1034.65,3,52.17,18.55,0,0,0
376.38,11,travel,desktop_windows,902.47,europe,277.81,2,47.95,12.16,0,0,0
256.61,19,retail,mobile_android,432.4,africa,361.85,5,45.61,16.83,0,0,0
473.11,12,p2p_gambling,mobile_android,418.15,offshore_island,264.35,2,75.85,47.98,0,0,0
348.77,15,food,mobile_ios,717.42,europe,439.93,2,54.9,10.56,0,0,0
350.62,9,food,mobile_android,868.02,north_america,1571.24,4,47.94,0.61,0,0,0
333.4,16,crypto_exchange,mobile_ios,617.59,metaverse_virtual,1319.53,3,48.18,4.95,0,1,0
398.53,5,retail,mobile_android,793.73,north_america,1644.71,1,77.0,23.41,0,0,0
665.41,5,p2p_gambling,mobile_ios,998.66,metaverse_virtual,951.6,2,50.28,5.97,0,0,0
583.08,17,utilities,desktop_windows,280.02,north_america,338.54,3,12.55,1.76,0,0,0
222.34,12,retail,mobile_android,463.91,north_america,1542.18,1,63.32,16.07,0,0,0
